Date,Close,High,Low,Open,Volume,rate
2009-12-01,6.585691928863525,6.64835276713006,6.566893139558199,6.591958191965301,10236400,
2009-12-02,6.805004119873047,6.805004119873047,6.535561444825532,6.535561444825532,26319200,3.330131341982878
2009-12-03,6.635820388793945,6.779940844865151,6.610755935669228,6.779940844865151,18637600,-2.4861664754180612
2009-12-04,6.7674078941345215,6.798738605200399,6.667150096790598,6.667150096790598,16975400,1.9829877487761882
2009-12-07,6.817537307739258,6.8488680211715645,6.7548758808746445,6.8050047833328735,13526100,0.7407476302438543
2009-12-08,6.792473793029785,6.83633643933243,6.736078620592819,6.754876812210562,10102300,-0.3676329674209611
2009-12-09,6.830068588256836,6.867665560334666,6.761141503295011,6.861399298724429,11882900,0.5534772215923578
2009-12-10,6.848866939544678,6.873931386815418,6.723544105607419,6.786205522576048,16557000,0.2752293193682087
2009-12-11,6.723546028137207,6.886465280773902,6.685949645272573,6.817538180466253,10867200,-1.829805024884923
2009-12-14,6.7862067222595215,6.830069363341579,6.75487600823648,6.75487600823648,11616700,0.9319590266815725
2009-12-15,6.7674078941345215,6.836334980412566,6.71727899546256,6.754875370674726,10312600,-0.2770152589566366
2009-12-16,6.792473793029785,6.898997874836557,6.767409338344882,6.786207529962625,13210700,0.37039143032873145
2009-12-17,6.7674078941345215,6.8613994297485466,6.711012733732662,6.7862060817406045,15242300,-0.3690245948535842
2009-12-18,6.961659908294678,7.04311954940575,6.867668336480894,6.949127977591965,16244600,2.8704049940379672
2009-12-21,6.986724376678467,7.080716546202475,6.955394251087638,6.986724376678467,16776100,0.3600358063157394
2009-12-22,7.074449062347412,7.143376163380915,7.00552196131391,7.030586416015524,17628600,1.2555910458092345
2009-12-23,6.986724376678467,7.1183129359450055,6.986724376678467,7.09951474107374,8462600,-1.2400214475477012
2009-12-24,7.061913967132568,7.1057765937958735,7.0180507428857934,7.1057765937958735,4289500,1.0761779970179353
2009-12-28,6.992988586425781,7.080714466025927,6.980456659387855,7.080714466025927,3766700,-0.9760155820019656
2009-12-29,7.043115615844727,7.093244505826407,7.024317431497472,7.093244505826407,7957200,0.7168184074581196
2009-12-30,7.068182945251465,7.09324740047072,7.030586561214456,7.061917279634463,5800100,0.3559125076740832
2009-12-31,7.168438911437988,7.206035883331282,7.049382929345819,7.0556491909253,7414700,1.4184121571708452
2010-01-04,7.256165981292725,7.325093077319843,7.187238885265606,7.199770812914312,8096400,1.223796016657941
2010-01-05,7.224835395812988,7.3062950185384485,7.180972751877627,7.268698637332054,14375900,-0.43177878731702757
2010-01-06,7.199768543243408,7.274961878182614,7.130841468945012,7.243631770145574,13608400,-0.34695396083497254
2010-01-07,6.961659908294678,7.168441844352076,6.936595449305413,7.149643649506087,27346600,-3.307170689149197
2010-01-08,6.95539140701294,7.030584753335119,6.9115281734706375,6.980455855786999,16895300,-0.09004319895415946
2010-01-11,6.91779375076294,7.043115982236563,6.817535965584041,6.986720828677548,22214500,-0.5405541406640513
2010-01-12,6.704748153686523,6.848869221704541,6.648352979139636,6.817538502780297,20863400,-3.0796754681060134
2010-01-13,6.8801984786987305,6.898997266241876,6.711013573896207,6.711013573896207,13482300,2.616807089401818
2010-01-14,6.811270236968994,6.898996104648768,6.805003975509671,6.898996104648768,8692400,-1.0018350770423234
2010-01-15,6.642086029052734,6.855133561856677,6.617021578276763,6.855133561856677,15426400,-2.4838862947764384
2010-01-19,6.867666244506836,6.88646443362667,6.6483518469686995,6.692215085026522,14898100,3.3962254398302694
2010-01-20,6.7674078941345215,6.836334980412566,6.711012733732662,6.830068718682669,13604800,-1.459860552374792
2010-01-21,6.635820388793945,6.848868539145902,6.617022198346332,6.80500529798987,13943800,-1.9444299412575083
2010-01-22,6.322514533996582,6.610756048648817,6.322514533996581,6.58569159509574,21017600,-4.721433619970328
2010-01-25,6.360110759735107,6.510498074953343,6.322514379118321,6.322514379118321,20606500,0.5946404003718486
2010-01-26,6.26611852645874,6.37890885116176,6.234787814309721,6.366376327268699,21913300,-1.4778395664336141
2010-01-27,6.259852409362793,6.353844547984794,6.228521696488793,6.284916860145264,22963800,-0.09999997717069498
2010-01-28,6.297450065612793,6.39144161681955,6.197192251636598,6.378909688864379,40246500,0.6006156981235744
2010-01-29,6.366376876831055,6.4979654011491,6.328780497073717,6.416505781563293,30073000,1.094519376892511
2010-02-01,6.316247463226318,6.4478359769428515,6.215989661839176,6.3538444375383145,23074400,-0.7874088288296388
2010-02-02,6.241055011749268,6.316248373627726,6.203458032018179,6.316248373627726,18259200,-1.19046082210722
