Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction,rate,Movement,MA5,MA10,MA5_Capacity,BR5,BR10,High-Low,Open-Close,EMA5,EMA10,STD20,RSI14,BB_Middle,BB_Upper,BB_Lower,BB_position,ATR,K,D,MACD,MACD_signal,MACD_hist,ADX,DJI,NASDAQ,SOX,SPX,ADR,tw,TWD
2010-01-21,24842055,1552278255,63.0,63.0,62.1,62.6,-0.4,8212,-0.6349206349206327,0,62.9,63.260000000000005,41099955.8,-0.4769475357710606,-1.043313310148599,0.8999999999999986,0.3999999999999986,62.88632466570452,63.24280171853121,1.7004333812915169,23.987139958799844,62.69,66.09086676258303,59.28913323741696,0.3250446014097645,0.9928571428571438,9.30543735983774,5.383565142310294,-2.095675787178699,-1.7866769427217777,0.3780508459841074,55.46939952686366,-1.140087627608155,-1.2562447668743149,-0.2964380526448984,-1.0597829662970737,-1.459860552374792,-1.131988717,0.0
2010-01-22,64001109,3916952764,61.5,61.7,61.0,61.1,-1.5,18967,-2.396166134185307,0,62.42,62.970000000000006,43897955.8,-2.114706824735662,-2.9696680959186983,0.7000000000000028,0.3999999999999986,62.290883110469686,62.85320140607099,1.7004333812915169,23.987139958799844,62.69,66.09086676258303,59.28913323741696,0.3250446014097645,1.0357142857142867,9.30543735983774,5.383565142310294,-2.095675787178699,-1.7866769427217777,0.3780508459841074,56.3183301749542,-2.011388124807389,-1.1151139695853796,-0.5403038326387333,-1.894490338978838,-1.9444299412575083,-2.467559151,0.0
2010-01-25,62230836,3759976086,60.1,60.8,60.1,60.4,-0.7,18763,-1.1456628477905073,0,61.92,62.56,50226856.6,-2.454780361757111,-3.452685421994891,0.6999999999999957,-0.2999999999999971,61.66058874031313,62.40716478678535,1.7004333812915169,21.08868071401605,62.69,66.09086676258303,59.28913323741696,0.3250446014097645,1.021428571428573,9.30543735983774,5.383565142310294,-2.095675787178699,-1.7866769427217777,0.3780508459841074,57.55058593925338,-2.0876027106079165,-2.666280328872739,-5.294475963204626,-2.2140988764300484,-4.721433619970328,-0.685226136,0.0
2010-01-26,80078237,4839012506,60.6,61.2,60.0,60.1,-0.3,17643,-0.4966887417218513,0,61.44000000000001,62.21,56734257.8,-2.18098958333335,-3.3917376627551827,1.2000000000000028,0.5,61.14039249354209,61.9876802800971,1.7004333812915169,19.97470189421398,62.69,66.09086676258303,59.28913323741696,0.3250446014097645,1.021428571428573,3.5204911232785827,5.383565142310294,-2.095675787178699,-1.7866769427217777,0.3780508459841074,57.659387213047886,0.2347383137700553,0.2498541991314384,1.4234157864527974,0.4598098012701168,0.5946404003718486,-3.48253967,-0.319488818
2010-01-27,53876237,3227674030,60.1,60.4,59.5,59.6,-0.5,13505,-0.8319467554076532,0,60.760000000000005,61.89000000000001,57005694.8,-1.9091507570770303,-3.700113103894015,0.8999999999999986,0.5,60.62692832902806,61.55355659280672,1.7004333812915169,18.24487790197485,62.69,66.09086676258303,59.28913323741696,0.3250446014097645,1.02857142857143,3.324766943814561,5.383565142310294,-2.095675787178699,-1.7866769427217777,0.3780508459841074,58.05585973760044,-0.0252069010595601,-0.3197968248246918,-0.1975036532282814,-0.4203199573680982,-1.477839566433614,-0.510343067,0.0
2010-01-28,44033633,2666239239,60.5,61.5,59.8,60.0,0.4,11197,0.6711409395973034,1,60.24,61.57000000000001,60844010.4,-0.3984063745019836,-2.5499431541335182,1.7000000000000028,0.5,60.417952219352046,61.27109175775095,1.7004333812915169,23.92111367966845,62.69,66.09086676258303,59.28913323741696,0.3250446014097645,1.1071428571428588,4.370370370370384,3.7385428124878426,-2.095675787178699,-1.7866769427217777,0.3780508459841074,56.17185638228332,0.410721266778391,0.8022730460319094,1.1783497537464438,0.4880152210944954,-0.0999999771706949,1.779754842,0.320512821
2010-01-29,98124608,5948654037,60.1,61.5,59.4,61.5,1.5,18337,2.499999999999991,1,60.32000000000001,61.370000000000005,67668710.2,1.9562334217506507,0.2118298843082865,2.1000000000000014,-1.3999999999999986,60.778634812901366,61.312711438159866,1.7004333812915169,40.58144076000408,62.69,66.09086676258303,59.28913323741696,0.3250446014097645,1.1571428571428584,17.7037037037037,8.466280339296214,-2.095675787178699,-1.7866769427217777,0.3780508459841074,54.76565073158456,-1.1303085683146086,-1.9091439125300425,-3.0226703898422747,-1.1817740959567224,0.6006156981235744,-0.703612153,0.319488818
2010-02-01,82234872,4934428435,60.7,60.7,59.5,59.8,-1.7,16893,-2.764227642276429,0,60.2,61.06,71669517.4,-0.6644518272425343,-2.0635440550278497,1.2000000000000028,0.9000000000000057,60.45242320860091,61.03767299485807,1.733652973227028,32.02254764329443,62.43499999999999,65.90230594645405,58.967694053545934,0.1200219939208487,1.2142857142857153,20.261022927689567,14.111699000587883,-2.095675787178699,-1.7866769427217777,0.3780508459841074,53.45988834164999,-0.5249749815479543,-1.4524966656149665,-3.41634772146141,-0.9829173828039272,1.094519376892511,-1.515226872,-0.319488818
2010-02-02,72141345,4296416714,60.2,60.4,59.0,59.0,-0.8,15211,-1.3377926421404671,0,59.98,60.71,70082139.0,-1.633877959319768,-2.8166694119584923,1.3999999999999986,1.2000000000000028,59.96828213906728,60.66718699579296,1.822779831957068,28.930334991715117,62.15999999999999,65.80555966391412,58.514440336085855,0.0665960385617188,1.2428571428571438,17.17460317460315,18.37977660199881,-2.095675787178699,-1.7866769427217777,0.3780508459841074,52.66717336973173,1.1740967505310396,1.1106644203782157,3.053118473164496,1.4266108894671836,-0.7874088288296388,-1.263311215,0.0
2010-02-03,42627861,2534155240,60.2,60.3,58.8,59.8,0.8,9966,1.3559322033898311,1,60.02,60.39,67832463.8,-0.3665444851716194,-0.9769829441960646,1.5,0.4000000000000057,59.91218809271152,60.50951663292151,1.7754095153987366,35.62481216244669,61.90500000000001,65.45581903079749,58.35418096920254,0.2035895124839331,1.2928571428571434,10.26680175616344,15.90080928615205,-2.095675787178699,-1.7866769427217777,0.3780508459841074,52.08888719177097,1.0929164505828926,0.8686490349124831,0.9149017283508032,1.297294837718499,-1.19046082210722,1.593219563,0.0
2010-02-04,46032165,2726713591,60.0,60.0,59.0,59.1,-0.7,11819,-1.1705685618728978,0,59.84,60.04,68232170.2,-1.2366310160427725,-1.5656229180546266,1.0,0.8999999999999986,59.64145872847435,60.25324088148123,1.7945824906616648,32.720489123109104,61.65,65.23916498132333,58.06083501867667,0.1447641703196645,1.3142857142857147,9.36492585428758,12.26877692835139,-2.095675787178699,-1.7866769427217777,0.3780508459841074,51.55190716937884,-0.2554160319439336,0.0388050324140687,-0.2890215559085085,-0.547431142933863,1.0040004000476443,-0.078696552,-0.320512821
2010-02-05,66295018,3811514312,57.6,57.9,57.2,57.2,-1.9,18203,-3.2148900169204686,0,58.98,59.65,61866252.2,-3.0179721939640456,-4.107292539815584,0.6999999999999957,0.3999999999999986,58.82763915231624,59.69810617575737,1.962248978247033,26.42361731317089,61.31,65.23449795649407,57.38550204350594,-0.0236338565546931,1.4,9.36492585428758,9.665551154912864,-2.095675787178699,-1.7866769427217777,0.3780508459841074,52.18465923364942,-2.6130063364768974,-2.988711681244205,-4.643785589627791,-3.1140677888039425,-3.777335126898951,-4.298704329,0.0
2010-02-06,16391569,948580952,57.6,58.1,57.3,58.0,0.8,5867,1.3986013986013957,1,58.620000000000005,59.41,48697591.6,-1.0576595018765005,-2.373337821915509,0.8000000000000043,-0.3999999999999986,58.551759434877496,59.389359598346935,1.9442966526958152,32.32875841126095,60.985,64.87359330539164,57.09640669460837,0.116185113025162,1.3785714285714283,6.71717171717173,8.48234114191563,-2.095675787178699,-1.7866769427217777,0.3780508459841074,52.3933846703964,0.1004859097118782,0.7382123171081778,2.393379073722945,0.2897118921960873,-1.2396848517875592,-0.068718715,0.0
2010-02-08,45835431,2635605686,58.0,58.2,57.0,57.4,-0.6,11834,-1.0344827586206915,0,58.3,59.14,43436408.8,-1.5437392795883338,-2.9421711193777518,1.2000000000000028,0.6000000000000014,58.16783962325167,59.02765785319294,1.9989141789323464,30.360650674947703,60.675,64.67282835786469,56.677171642135306,0.0904026252706316,1.3928571428571428,6.666666666666643,7.582921412708651,-2.123954462918462,-1.7866769427217777,0.3780508459841074,52.74978262580741,0.1004859097118782,0.7382123171081778,2.393379073722945,0.2897118921960873,-1.2396848517875592,0.041730961,0.0
2010-02-09,49551665,2905054055,58.4,59.2,57.7,58.6,1.2,10807,2.0905923344947785,1,58.06,59.04,44821169.6,0.9300723389596954,-0.7452574525745219,1.5,-0.2000000000000028,58.31189308216778,58.94990187988513,1.9844858806568129,38.43337083362345,60.465,64.43397176131363,56.49602823868637,0.2650524982089151,1.4571428571428575,18.0141843971631,10.466007593667156,-2.026179015558803,-1.7866769427217777,0.3780508459841074,51.34974118536285,-1.037139732616088,-0.7038403982290609,-0.3593735226266714,-0.886329049344714,0.5230443507126648,2.011674252,0.643086817
2010-02-10,53809831,3156970629,59.0,59.2,58.2,58.4,-0.2,13992,-0.3412969283276501,0,57.92,58.88,46376702.8,0.8287292817679627,-0.8152173913043426,1.0,0.6000000000000014,58.341262054778525,58.84991971990601,1.9256919467256788,37.65000669892698,60.225,64.07638389345136,56.373616106548646,0.2630721773668009,1.4142857142857146,23.94011032308903,16.206987128972923,-1.942438377136753,-1.7866769427217777,0.3780508459841074,50.04970270495004,1.5163917178377506,1.1674263441284305,1.4269653485744271,1.3040132316577413,-0.1040661500259831,1.097670981,0.0
2010-02-22,49684787,2964348523,60.5,60.5,59.0,59.0,0.6,15040,1.0273972602739656,1,58.28,58.63,43054656.6,1.2354152367879307,0.6310762408323461,1.5,1.5,58.56084136985236,58.87720704355946,1.7803015711419357,41.50213848008487,60.0,63.560603142283874,56.439396857716126,0.3595743529902955,1.492857142857143,36.532702915681625,26.16233254531125,-1.80683031709512,-1.7866769427217777,0.3780508459841074,47.0505928875379,0.0909199395245252,0.0963619865032239,0.2978000077908715,0.2186622042297248,-0.3976142238841018,1.588316868,0.0
2010-02-23,52030754,3098100688,59.6,59.9,59.1,59.8,0.8,11574,1.3559322033898311,1,58.64,58.63,50182493.6,1.9781718963165016,1.99556541019956,0.7999999999999972,-0.1999999999999957,58.97389424656824,59.0449875810941,1.6442803577056913,46.26880373856954,59.845000000000006,63.13356071541139,56.55643928458862,0.493158101082166,1.4714285714285715,45.925925925925895,35.46624638823218,-1.6161763633064368,-1.7866769427217777,0.3780508459841074,44.26570519994092,-0.1823600174464812,-0.0820050980905873,-0.2881882030897675,-0.1045857833990249,-0.1996007529266652,0.494706377,0.0
2010-02-24,60489712,3559090588,59.2,59.2,58.4,58.5,-1.3,13513,-2.1739130434782594,0,58.86,58.58,53113349.8,-0.6116207951070327,-0.1365653806759957,0.8000000000000043,0.7000000000000028,58.81592949771216,58.94589892998607,1.5445915828770542,40.49439376691197,59.645,62.73418316575411,56.555816834245896,0.3146759291107792,1.5071428571428571,46.66666666666664,43.04176516942472,-1.552089346938594,-1.7866769427217777,0.3780508459841074,42.37107657736527,-0.972416763154682,-1.2751875540039537,-2.825857595281112,-1.210280959693144,-1.4999920477911766,-0.892010993,0.320512821
2010-02-25,57502162,3357159422,58.5,58.9,57.9,58.2,-0.3,12447,-0.512820512820511,0,58.78,58.42,54703449.2,-0.986730180333432,-0.3765833618623739,1.0,0.2999999999999971,58.61061966514144,58.81028094271588,1.357425969678565,39.276213550876335,59.405,62.119851939357126,56.69014806064286,0.2780726118925419,1.442857142857143,40.74074074074074,44.44444444444443,-1.5081227176254617,-1.7866769427217777,0.3780508459841074,41.05194725981735,0.8923005268782314,1.0147083965255763,1.9226653974437455,0.972045942422195,-0.3045529824923565,-1.364070404,0.0
2010-02-26,31376014,1835097974,58.2,58.9,58.0,58.8,0.6,8183,1.0309278350515427,1,58.86,58.39,50216685.8,-0.1019367991845094,0.7021750299708797,0.8999999999999986,-0.5999999999999943,58.67374644342763,58.80841168040389,1.1342862351090168,42.97130149973868,59.21500000000001,61.48357247021804,56.94642752978198,0.4085327875903987,1.3571428571428572,36.2162162162162,41.20787454120786,-1.4086260967376705,-1.7866769427217777,0.3780508459841074,39.82704146495141,-0.5121367128739673,-0.075134474439753,-0.2593724053534862,-0.2081040179913507,-0.7128538735575951,0.123065157,0.0
2010-03-01,65860360,3910413197,59.5,59.9,58.2,59.6,0.8,14348,1.3605442176870763,1,58.98,58.63,53451800.4,1.0512037978976,1.6544431178577623,1.6999999999999955,-0.1000000000000014,58.98249762895176,58.95233682942136,1.0495111644048467,47.55381019577812,59.14,61.239022328809696,57.04097767119031,0.6095748229274092,1.3357142857142854,49.867009867009855,42.27465560798893,-1.250802520865605,-1.6795020583505431,0.428699537484938,37.37943335417711,0.0409793603491914,0.1808254834114953,0.138888375089019,0.1405379177898513,0.0,1.904896384,0.0
2010-03-02,54451553,3269667531,60.5,60.5,59.5,59.9,0.3,13024,0.503355704697972,1,59.0,58.81999999999999,53935960.2,1.525423728813557,1.836110166610006,1.0,0.6000000000000014,59.288331752634505,59.12463922407202,1.0235516082429517,49.20223960412101,59.11500000000001,61.16210321648591,57.06789678351411,0.691734347754955,1.307142857142857,68.59716859716855,51.56013156013153,-1.0889657873947272,-1.56139480415938,0.4724290167646527,34.97058165344641,0.760564627138427,1.5775673263915158,3.134048043347537,1.015850827289455,2.051281570981045,0.262215037,0.0
2010-03-03,34984387,2093549040,59.6,60.1,59.6,60.0,0.1,5904,0.1669449081802998,1,59.3,59.08,48834895.2,1.1804384485666153,1.5572105619499017,0.5,-0.3999999999999986,59.52555450175634,59.28379572878619,1.0187195265057507,49.768989894997816,59.11,61.1474390530115,57.072560946988496,0.7184114412366119,1.2357142857142855,80.95238095238095,66.47218647218645,-0.9417835513432352,-1.437472553596151,0.4956890022529159,32.73379078848219,0.021054151220623,0.3175609497856779,-0.0257552207396316,0.2330442271990751,0.0,0.419868327,0.641025641
2010-03-04,54471642,3220104005,59.8,59.8,58.4,59.2,-0.8,13969,-1.3333333333333308,0,59.5,59.14,48228791.2,-0.5042016806722641,0.101454176530271,1.3999999999999986,0.5999999999999943,59.41703633450423,59.26856014173415,1.0125008122153445,45.40461678432739,59.09,61.11500162443068,57.06499837556931,0.5271604720393576,1.2785714285714285,77.14285714285715,75.56413556413554,-0.8795549213730567,-1.3258890271515322,0.4463341057784755,31.381417211186097,-0.0886096524271851,-0.0048276000854663,-0.8643679366265311,0.0429201602061501,-0.9045071095129198,-0.782749111,0.319488818
2010-03-05,60054500,3606334057,59.8,60.4,59.6,60.4,1.2,12880,2.027027027027017,1,59.82000000000001,59.34,53964488.4,0.9695753928451876,1.7863161442534587,0.7999999999999972,-0.6000000000000014,59.74469088966949,59.47427647960067,1.0351201303280777,52.17883441324671,59.11,61.18024026065616,57.03975973934384,0.8115580409954779,1.2285714285714282,81.90476190476191,80.0,-0.7250503831186634,-1.2057212983449586,0.4806709152262951,29.449826443147625,0.4557177801602474,0.5099412149761395,0.0519641340813947,0.3736118033485169,0.1014044035242411,1.274274089,0.638977636
2010-03-08,44396339,2704346592,60.9,61.2,60.6,61.2,0.8,11378,1.324503311258285,1,60.14,59.56,49671684.2,1.7625540405720026,2.7535258562793827,0.6000000000000014,-0.3000000000000042,60.229793926446334,59.78804439240055,1.0002499687577553,56.09044560531135,59.095000000000006,61.09549993751552,57.09450006248449,1.026118486815417,1.2214285714285715,86.66666666666667,81.90476190476191,-0.5319194727128718,-1.0709609332185412,0.5390414605056695,27.831162318088737,1.1686989161741046,1.4849666141317108,1.4370246033173828,1.4007480947064943,2.6342599981341808,1.252370778,0.318471338
2010-03-09,31475924,1924797115,61.2,61.4,60.8,61.3,0.1,6949,0.1633986928104569,1,60.42,59.71,45076558.4,1.4564713670969802,2.662870540947909,0.6000000000000014,-0.0999999999999943,60.58652928429756,60.06294541196408,1.106488043077545,56.56867176659564,59.17,61.38297608615509,56.957023913844914,0.9812523762289592,1.1785714285714286,98.14671814671811,88.9060489060489,-0.3665671130193004,-0.9300821691786932,0.5635150561593927,26.51395263552136,-0.1294757226781406,0.2518908605868786,-0.0910333417756925,-0.0175596013391565,0.9871589482985056,0.10718514,0.0
2010-03-10,30588530,1870897516,61.3,61.4,60.8,61.4,0.1,6050,0.1631321370310079,1,60.7,60.0,44197387.0,1.1532125205930737,2.333333333333331,0.6000000000000014,-0.1000000000000014,60.857686189531705,60.30604624615243,1.2121750785478649,57.07216996375782,59.290000000000006,61.71435015709574,56.86564984290428,0.9351681612130822,1.0928571428571427,99.09909909909908,94.6374946374946,-0.2248629324842355,-0.7890383218398016,0.5641753893555661,25.290829358851653,0.1123935523395847,0.3631735926434398,-0.2106950057650713,0.1712737085529214,0.1954661697430637,0.109258113,0.636942675
2010-03-11,30381134,1864708630,61.6,61.8,61.2,61.4,0.0,6607,0.0,0,61.14,60.32000000000001,39379285.4,0.4252535165194603,1.790450928381948,0.5999999999999943,0.2000000000000028,61.038457459687805,60.504946928670165,1.2974063195062016,57.07216996375782,59.36999999999999,61.96481263901239,56.77518736098759,0.8911650439572074,1.0642857142857136,95.68029568029569,97.64203764203762,-0.111278598076602,-0.6534863770871617,0.5422077790105597,24.54861256268768,0.0279258730301767,0.7805432637021825,2.15995839927825,0.452455995494172,0.878100814846916,-0.378193822,0.317460317
2010-03-12,69392867,4236637111,61.4,61.5,60.6,60.8,-0.6,9260,-0.9771986970684045,0,61.220000000000006,60.52,41246958.8,-0.6860503103561071,0.4626569729015103,0.8999999999999986,0.6000000000000014,60.95897163979188,60.55859294163922,1.333959282894701,52.81180833871581,59.455,62.1229185657894,56.7870814342106,0.7520691630634596,0.9785714285714278,88.03418803418803,94.27119427119426,-0.0688831383774442,-0.5365657293452182,0.467682590967774,23.12537312627134,0.4212016213739566,0.4031458895895845,-0.2457834896633537,0.4041519314613495,1.547358659974396,-0.017162043,0.317460317
2010-03-15,41567794,2503666271,61.3,61.3,59.8,59.8,-1.0,8294,-1.6447368421052655,0,60.94,60.54,40681249.8,-1.870692484410897,-1.2223323422530592,1.5,1.5,60.572647759861255,60.420666952250265,1.2248630428272809,46.57188406197265,59.585,62.03472608565456,57.13527391434544,0.5438824571569496,1.021428571428571,70.94017094017093,84.88488488488488,-0.1146544091159711,-0.4521834652993688,0.3375290561833977,21.993835464358337,0.1210966818828263,-0.0337792844852802,-0.5011814656123437,-0.0217345947039371,-1.6190256421703575,-1.463670236,-0.317460317
2010-03-16,29927456,1791764421,60.1,60.2,59.7,59.7,-0.1,7444,-0.1672240802675473,0,60.61999999999999,60.52,40371556.2,-1.5176509402837144,-1.354923992068738,0.5,0.3999999999999986,60.28176517324084,60.28963659729567,1.1666867166196493,45.986736293918376,59.67,62.00337343323929,57.3366265667607,0.506428460951139,0.9571428571428564,56.41025641025644,71.7948717948718,-0.1571856963428359,-0.3931839115080622,0.2359982151652263,21.04305215405424,0.1643338321530185,-0.2301830234993307,-1.3900950689450076,0.0452194832708086,-1.8393170568275048,0.795162228,0.318471338
2010-03-17,69118250,4174403125,60.5,60.9,59.9,60.5,0.8,10228,1.340033500837512,1,60.44,60.57000000000001,48077500.2,0.0992720052945107,-0.1155687634142436,1.0,0.0,60.354510115493895,60.327884488696455,1.0492478509062937,51.26243782615038,59.825,61.92349570181259,57.726504298187415,0.6608294931023594,0.9714285714285704,53.55375618533518,60.30139451192085,-0.1248989761206615,-0.3395269244305821,0.2146279483099205,19.712633884234517,0.411853587068367,0.66886725098112,2.693830459103874,0.7779116301385613,1.4793046171862168,1.977875755,0.317460317
2010-03-18,70256871,4238210166,60.1,60.6,60.0,60.4,-0.1,10353,-0.1652892561983532,0,60.24,60.69,56052647.6,0.2656042496680008,-0.4778381941011685,0.6000000000000014,-0.2999999999999971,60.36967341032927,60.34099639984255,1.0152909875861118,50.5971636493411,59.915,61.94558197517223,57.884418024827774,0.6194238907687694,0.9499999999999992,57.68481031638931,55.88294097066031,-0.1061569705207077,-0.2928529336486072,0.1866959631278995,18.47724549083048,0.4462805567019501,0.4659390868624768,1.164313426943675,0.5821675803744153,1.2633694160090858,0.490580848,0.317460317
