Date,Close,High,Low,Open,Volume,rate
2010-02-11,1078.469970703125,1080.0400390625,1060.5899658203125,1067.0999755859375,4400870000,0.9680437561949251
2010-02-12,1075.510009765625,1077.81005859375,1062.969970703125,1075.949951171875,4160680000,-0.2744592819371894
2010-02-16,1094.8699951171875,1095.6700439453125,1079.1300048828125,1079.1300048828125,4080770000,1.8000748645548459
2010-02-17,1099.510009765625,1101.030029296875,1094.719970703125,1096.1400146484375,4259230000,0.42379594555796984
2010-02-18,1106.75,1108.239990234375,1097.47998046875,1099.030029296875,3878620000,0.6584742448973557
2010-02-19,1109.1700439453125,1112.4200439453125,1100.800048828125,1105.489990234375,3944280000,0.21866220422972482
2010-02-22,1108.010009765625,1112.2900390625,1105.3800048828125,1110.0,3814440000,-0.10458578339902491
2010-02-23,1094.5999755859375,1108.5799560546875,1092.1800537109375,1107.489990234375,4521050000,-1.210280959693144
2010-02-24,1105.239990234375,1106.4200439453125,1095.5,1095.8900146484375,4168360000,0.972045942422195
2010-02-25,1102.93994140625,1103.5,1086.02001953125,1101.239990234375,4521130000,-0.2081040179913507
2010-02-26,1104.489990234375,1107.239990234375,1097.56005859375,1103.0999755859375,3945190000,0.14053791778985136
2010-03-01,1115.7099609375,1116.1099853515625,1105.3599853515625,1105.3599853515625,3847640000,1.015850827289455
2010-03-02,1118.31005859375,1123.4599609375,1116.510009765625,1117.010009765625,4134680000,0.23304422719907514
2010-03-03,1118.7900390625,1125.6400146484375,1116.5799560546875,1119.3599853515625,3951320000,0.04292016020615019
2010-03-04,1122.969970703125,1123.72998046875,1116.6600341796875,1119.1199951171875,3945010000,0.37361180334851696
2010-03-05,1138.699951171875,1139.3800048828125,1125.1199951171875,1125.1199951171875,4133000000,1.4007480947064943
2010-03-08,1138.5,1141.050048828125,1136.77001953125,1138.4000244140625,3774680000,-0.017559601339156572
2010-03-09,1140.449951171875,1145.3699951171875,1134.9000244140625,1137.56005859375,5185570000,0.17127370855292146
2010-03-10,1145.6099853515625,1148.260009765625,1140.0899658203125,1140.219970703125,5469120000,0.45245599549417204
2010-03-11,1150.239990234375,1150.239990234375,1138.989990234375,1143.9599609375,4669060000,0.40415193146134953
2010-03-12,1149.989990234375,1153.4100341796875,1146.969970703125,1151.7099609375,4928160000,-0.021734594703937127
2010-03-15,1150.510009765625,1150.97998046875,1141.449951171875,1148.530029296875,4164110000,0.0452194832708086
2010-03-16,1159.4599609375,1160.280029296875,1150.3499755859375,1150.8299560546875,4369770000,0.7779116301385613
2010-03-17,1166.2099609375,1169.8399658203125,1159.93994140625,1159.93994140625,4963200000,0.5821675803744153
2010-03-18,1165.8299560546875,1167.77001953125,1161.1600341796875,1166.1300048828125,4234510000,-0.03258460273372066
2010-03-19,1159.9000244140625,1169.199951171875,1155.3299560546875,1166.6800537109375,5212410000,-0.5086446449439896
2010-03-22,1165.81005859375,1167.8199462890625,1152.8800048828125,1157.25,4261680000,0.5095296193887933
2010-03-23,1174.1700439453125,1174.719970703125,1163.8299560546875,1166.469970703125,4411640000,0.7170966908320198
2010-03-24,1167.719970703125,1173.0400390625,1166.010009765625,1172.699951171875,4705750000,-0.5493304207041971
2010-03-25,1165.72998046875,1180.68994140625,1165.0899658203125,1170.030029296875,5668900000,-0.1704167338318907
2010-03-26,1166.5899658203125,1173.9300537109375,1161.47998046875,1167.5799560546875,4708420000,0.0737722599547963
2010-03-29,1173.219970703125,1174.8499755859375,1167.7099609375,1167.7099609375,4375580000,0.5683234964352302
2010-03-30,1173.27001953125,1177.8299560546875,1168.9200439453125,1173.75,4085000000,0.004265937281555665
2010-03-31,1169.4300537109375,1174.56005859375,1165.77001953125,1171.75,4484340000,-0.327287474868454
2010-04-01,1178.0999755859375,1181.4300537109375,1170.68994140625,1171.22998046875,4006870000,0.7413801148249854
2010-04-05,1187.43994140625,1187.72998046875,1178.7099609375,1178.7099609375,3881620000,0.7927990844467381
2010-04-06,1189.43994140625,1191.800048828125,1182.77001953125,1186.010009765625,4086180000,0.16842957106795176
2010-04-07,1182.449951171875,1189.5999755859375,1177.25,1188.22998046875,5101430000,-0.5876707172041695
2010-04-08,1186.43994140625,1188.550048828125,1175.1199951171875,1181.75,4726970000,0.3374341747336196
2010-04-09,1194.3699951171875,1194.6600341796875,1187.1500244140625,1187.469970703125,4511570000,0.668390656297202
2010-04-12,1196.47998046875,1199.199951171875,1194.7099609375,1194.93994140625,4607090000,0.17666094762833762
2010-04-13,1197.300048828125,1199.0400390625,1188.8199462890625,1195.93994140625,5403580000,0.06854008197059169
2010-04-14,1210.6500244140625,1210.6500244140625,1198.68994140625,1198.68994140625,5760040000,1.1150066851666862
2010-04-15,1211.6700439453125,1213.9200439453125,1208.5,1210.77001953125,5995330000,0.08425387276917995
2010-04-16,1192.1300048828125,1210.1700439453125,1186.77001953125,1210.1700439453125,8108470000,-1.6126534744455467
2010-04-19,1197.52001953125,1197.8699951171875,1183.6800537109375,1192.06005859375,6597740000,0.4521331252766547
2010-04-20,1207.1700439453125,1208.5799560546875,1199.0400390625,1199.0400390625,5316590000,0.8058340784849571
2010-04-21,1205.93994140625,1210.989990234375,1198.8499755859375,1207.1600341796875,5724310000,-0.10189969053921999
2010-04-22,1208.6700439453125,1210.27001953125,1190.18994140625,1202.52001953125,6035780000,0.22638793569429438
2010-04-23,1217.280029296875,1217.280029296875,1205.0999755859375,1207.8699951171875,5326060000,0.7123520099379554
2010-04-26,1212.050048828125,1219.800048828125,1211.0699462890625,1217.0699462890625,5647760000,-0.4296448099761374
2010-04-27,1183.7099609375,1211.3800048828125,1181.6199951171875,1209.9200439453125,7454540000,-2.338194525714987
2010-04-28,1191.3599853515625,1195.050048828125,1181.81005859375,1184.5899658203125,6342310000,0.6462752419523099
2010-04-29,1206.780029296875,1209.3599853515625,1193.300048828125,1193.300048828125,6059410000,1.2943228020842135
2010-04-30,1186.68994140625,1207.989990234375,1186.3199462890625,1206.77001953125,6048260000,-1.6647680109796337
2010-05-03,1202.260009765625,1205.1300048828125,1188.5799560546875,1188.5799560546875,4938050000,1.3120586781854904
2010-05-04,1173.5999755859375,1197.5,1168.1199951171875,1197.5,6594720000,-2.383846584506677
2010-05-05,1165.8699951171875,1175.949951171875,1158.1500244140625,1169.239990234375,6795940000,-0.6586554728659322
2010-05-06,1128.1500244140625,1167.5799560546875,1065.7900390625,1164.3800048828125,10617810000,-3.2353496411350324
2010-05-07,1110.8800048828125,1135.1300048828125,1094.1500244140625,1127.0400390625,9472910000,-1.5308264998017185
2010-05-10,1159.72998046875,1163.8499755859375,1122.27001953125,1122.27001953125,6893700000,4.397412445198401
2010-05-11,1155.7900390625,1170.47998046875,1147.7099609375,1156.3900146484375,5842550000,-0.3397292018489928
2010-05-12,1171.6700439453125,1172.8699951171875,1155.4300537109375,1155.4300537109375,5225460000,1.3739523915341278
2010-05-13,1157.43994140625,1173.5699462890625,1156.1400146484375,1170.0400390625,4870640000,-1.2145144968583543
2010-05-14,1135.6800537109375,1157.18994140625,1126.1400146484375,1157.18994140625,6126400000,-1.8800014512092122
2010-05-17,1136.93994140625,1141.8800048828125,1114.9599609375,1136.52001953125,5922920000,0.11093685155389998
2010-05-18,1120.800048828125,1148.6600341796875,1117.199951171875,1138.780029296875,6170840000,-1.4195906037184347
2010-05-19,1115.050048828125,1124.27001953125,1100.6600341796875,1119.5699462890625,6765800000,-0.5130263873571406
2010-05-20,1071.5899658203125,1107.3399658203125,1071.5799560546875,1107.3399658203125,8328570000,-3.8975903416611057
2010-05-21,1087.68994140625,1090.1600341796875,1055.9000244140625,1067.260009765625,5452130000,1.5024380686144978
2010-05-24,1073.6500244140625,1089.949951171875,1072.699951171875,1084.780029296875,5224040000,-1.2908014000787449
2010-05-25,1074.030029296875,1074.75,1040.780029296875,1067.4200439453125,7329580000,0.035393738571354305
2010-05-26,1067.949951171875,1090.75,1065.5899658203125,1075.510009765625,4521050000,-0.5660994533812413
2010-05-27,1103.06005859375,1103.52001953125,1074.27001953125,1074.27001953125,5698460000,3.2876173067238
2010-05-28,1089.4100341796875,1102.5899658203125,1084.780029296875,1102.5899658203125,4871210000,-1.237468831159061
2010-06-01,1070.7099609375,1094.77001953125,1069.8900146484375,1087.300048828125,5271480000,-1.716532127985071
2010-06-02,1098.3800048828125,1098.56005859375,1072.030029296875,1073.010009765625,5026360000,2.5842707133391096
2010-06-03,1102.8299560546875,1105.6700439453125,1091.81005859375,1098.8199462890625,4995970000,0.4051376711240895
2010-06-04,1064.8800048828125,1098.4300537109375,1060.5,1098.4300537109375,6180580000,-3.4411425771964765
2010-06-07,1050.469970703125,1071.3599853515625,1049.8599853515625,1065.8399658203125,5467560000,-1.353207320412908
2010-06-08,1062.0,1063.1500244140625,1042.1700439453125,1050.81005859375,6192750000,1.0976067492112662
2010-06-09,1055.68994140625,1077.739990234375,1052.25,1062.75,5983200000,-0.5941674758709992
2010-06-10,1086.8399658203125,1087.8499755859375,1058.77001953125,1058.77001953125,5144780000,2.950679284920388
2010-06-11,1091.5999755859375,1092.25,1077.1199951171875,1082.6500244140625,4059280000,0.4379678623643857
2010-06-14,1089.6300048828125,1105.9100341796875,1089.030029296875,1095.0,4425830000,-0.18046635646612463
2010-06-15,1115.22998046875,1115.5899658203125,1091.2099609375,1091.2099609375,4644490000,2.3494191121040897
2010-06-16,1114.6099853515625,1118.739990234375,1107.1300048828125,1114.02001953125,5002600000,-0.05559347650669899
2010-06-17,1116.0400390625,1117.719970703125,1105.8699951171875,1115.97998046875,4557760000,0.12830081640498037
2010-06-18,1117.510009765625,1121.010009765625,1113.9300537109375,1116.1600341796875,4555360000,0.13171307943036226
2010-06-21,1113.199951171875,1131.22998046875,1108.239990234375,1122.7900390625,4514360000,-0.3856841152281021
2010-06-22,1095.31005859375,1118.5,1094.1800537109375,1113.9000244140625,4514380000,-1.6070691127224812
2010-06-23,1092.0400390625,1099.6400146484375,1085.31005859375,1095.5699462890625,4526150000,-0.29854738442266493
2010-06-24,1073.68994140625,1090.9300537109375,1071.5999755859375,1090.9300537109375,4814830000,-1.680350261882635
2010-06-25,1076.760009765625,1083.56005859375,1067.8900146484375,1075.0999755859375,5128840000,0.2859362131449217
2010-06-28,1074.5699462890625,1082.5999755859375,1071.449951171875,1077.5,3896410000,-0.20339383490284302
2010-06-29,1041.239990234375,1071.0999755859375,1035.1800537109375,1071.0999755859375,6136700000,-3.101701864061035
2010-06-30,1030.7099609375,1048.0799560546875,1028.3299560546875,1040.56005859375,5067080000,-1.01129704925228
2010-07-01,1027.3699951171875,1033.5799560546875,1010.9099731445312,1031.0999755859375,6435770000,-0.32404516759250157
2010-07-02,1022.5800170898438,1032.949951171875,1015.9299926757812,1027.6500244140625,3968500000,-0.46623690102973736
2010-07-06,1028.06005859375,1042.5,1018.3499755859375,1028.0899658203125,4691240000,0.535903441522545
2010-07-07,1060.27001953125,1060.8900146484375,1028.5400390625,1028.5400390625,4931220000,3.133081639370272
2010-07-08,1070.25,1071.25,1058.239990234375,1062.9200439453125,4548460000,0.941267817151159
2010-07-09,1077.9599609375,1078.1600341796875,1068.0999755859375,1070.5,3506570000,0.7203887818266752
2010-07-12,1078.75,1080.780029296875,1070.449951171875,1077.22998046875,3426990000,0.07329020475055348
2010-07-13,1095.3399658203125,1099.4599609375,1080.6500244140625,1080.6500244140625,4640460000,1.5378879091830777
2010-07-14,1095.1700439453125,1099.0799560546875,1087.6800537109375,1095.6099853515625,4521050000,-0.01551316306374062
2010-07-15,1096.47998046875,1098.6600341796875,1080.530029296875,1094.4599609375,4552470000,0.11961033180916125
2010-07-16,1064.8800048828125,1093.8499755859375,1063.3199462890625,1093.8499755859375,5297350000,-2.8819473359129044
2010-07-19,1071.25,1074.699951171875,1061.1099853515625,1066.8499755859375,4089500000,0.5981890060832162
2010-07-20,1083.47998046875,1083.93994140625,1056.8800048828125,1064.530029296875,4713280000,1.1416551196032687
2010-07-21,1069.5899658203125,1088.9599609375,1065.25,1086.6700439453125,4747180000,-1.2819816608358736
2010-07-22,1093.6700439453125,1097.5,1072.1400146484375,1072.1400146484375,4826900000,2.2513373250030444
2010-07-23,1102.6600341796875,1103.72998046875,1087.8800048828125,1092.1700439453125,4524570000,0.8220020548377116
2010-07-26,1115.010009765625,1115.010009765625,1101.300048828125,1102.8900146484375,4009650000,1.1200166146517754
2010-07-27,1113.8399658203125,1120.949951171875,1109.780029296875,1117.3599853515625,4725690000,-0.10493573466290318
2010-07-28,1106.1300048828125,1114.6600341796875,1103.1099853515625,1112.8399658203125,4002390000,-0.6921964711350426
2010-07-29,1101.530029296875,1115.9000244140625,1092.8199462890625,1108.0699462890625,4612420000,-0.4158621107493432
2010-07-30,1101.5999755859375,1106.43994140625,1088.010009765625,1098.43994140625,4006450000,0.006349921218862242
2010-08-02,1125.8599853515625,1127.300048828125,1107.530029296875,1107.530029296875,4144180000,2.2022522061804883
2010-08-03,1120.4599609375,1125.43994140625,1116.760009765625,1125.3399658203125,4071820000,-0.4796355216742376
2010-08-04,1127.239990234375,1128.75,1119.4599609375,1121.06005859375,4057850000,0.6051112519185553
2010-08-05,1125.81005859375,1126.56005859375,1118.81005859375,1125.780029296875,3685560000,-0.1268524584838171
2010-08-06,1121.6400146484375,1123.06005859375,1107.1700439453125,1122.0699462890625,3857890000,-0.3704038628435491
2010-08-09,1127.7900390625,1129.239990234375,1120.9100341796875,1122.800048828125,3979360000,0.5483064382283187
2010-08-10,1121.06005859375,1127.1600341796875,1111.5799560546875,1122.9200439453125,3979360000,-0.5967405488298549
2010-08-11,1089.469970703125,1116.8900146484375,1088.550048828125,1116.8900146484375,4511860000,-2.8178764954173263
2010-08-12,1083.6099853515625,1086.719970703125,1076.68994140625,1081.47998046875,4521050000,-0.5378748849571791
2010-08-13,1079.25,1086.25,1079.0,1082.219970703125,3328890000,-0.4023574358396065
2010-08-16,1079.3800048828125,1082.6199951171875,1069.489990234375,1077.489990234375,3142450000,0.012045854325926086
2010-08-17,1092.5400390625,1100.1400146484375,1081.1600341796875,1081.1600341796875,3968210000,1.2192216013040102
2010-08-18,1094.1600341796875,1099.77001953125,1085.760009765625,1092.0799560546875,3724260000,0.14827787168125717
2010-08-19,1075.6300048828125,1092.43994140625,1070.6600341796875,1092.43994140625,4290540000,-1.6935392189468268
2010-08-20,1071.68994140625,1075.6300048828125,1063.9100341796875,1075.6300048828125,3761570000,-0.36630286052607985
2010-08-23,1067.3599853515625,1081.5799560546875,1067.0799560546875,1073.3599853515625,3210950000,-0.40403067038268237
2010-08-24,1051.8699951171875,1063.199951171875,1046.6800537109375,1063.199951171875,4436330000,-1.4512432962598854
2010-08-25,1055.3299560546875,1059.3800048828125,1039.8299560546875,1048.97998046875,4360190000,0.3289342745359525
2010-08-26,1047.219970703125,1061.449951171875,1045.4000244140625,1056.280029296875,3646710000,-0.7684786454732473
2010-08-27,1064.5899658203125,1065.2099609375,1039.699951171875,1049.27001953125,4102460000,1.658676839931239
2010-08-30,1048.9200439453125,1064.4000244140625,1048.7900390625,1062.9000244140625,2917990000,-1.471920868888299
2010-08-31,1049.3299560546875,1055.1400146484375,1040.8800048828125,1046.8800048828125,4038770000,0.0390794428747121
2010-09-01,1080.2900390625,1081.300048828125,1049.719970703125,1049.719970703125,4396880000,2.950462133399623
2010-09-02,1090.0999755859375,1090.0999755859375,1080.3900146484375,1080.6600341796875,3704210000,0.9080835857702363
2010-09-03,1104.510009765625,1105.0999755859375,1093.6099853515625,1093.6099853515625,3534500000,1.3219002387319545
2010-09-07,1091.8399658203125,1102.5999755859375,1091.1500244140625,1102.5999755859375,3107380000,-1.1471189788493708
2010-09-08,1098.8699951171875,1103.260009765625,1092.3599853515625,1092.3599853515625,3224640000,0.6438699367075529
2010-09-09,1104.1800537109375,1110.27001953125,1101.1500244140625,1101.1500244140625,3387770000,0.48322900955937165
2010-09-10,1109.550048828125,1110.8800048828125,1103.9200439453125,1104.5699462890625,3061160000,0.4863332840635781
2010-09-13,1121.9000244140625,1123.8699951171875,1113.3800048828125,1113.3800048828125,4521050000,1.1130616053760978
2010-09-14,1121.0999755859375,1127.3599853515625,1115.5799560546875,1121.1600341796875,4521050000,-0.07131195389205036
2010-09-15,1125.0699462890625,1126.4599609375,1114.6300048828125,1119.4300537109375,3369840000,0.354113887216001
2010-09-16,1124.6600341796875,1125.43994140625,1118.8800048828125,1123.8900146484375,3364080000,-0.036434366656679096
2010-09-17,1125.5899658203125,1131.469970703125,1122.4300537109375,1126.3900146484375,4086140000,0.08268557718451586
2010-09-20,1142.7099609375,1144.8599853515625,1126.5699462890625,1126.5699462890625,3364080000,1.5209797205957498
2010-09-21,1139.780029296875,1148.5899658203125,1136.219970703125,1142.8199462890625,4175660000,-0.2564020390809607
2010-09-22,1134.280029296875,1144.3800048828125,1131.5799560546875,1139.489990234375,3911070000,-0.4825492514895946
2010-09-23,1124.8299560546875,1136.77001953125,1122.7900390625,1131.0999755859375,3847850000,-0.8331340584428193
2010-09-24,1148.6700439453125,1148.9000244140625,1131.68994140625,1131.68994140625,4123950000,2.119439277225821
2010-09-27,1142.1600341796875,1149.9200439453125,1142.0,1148.6400146484375,3587860000,-0.5667432349210744
2010-09-28,1147.699951171875,1150.0,1132.0899658203125,1142.31005859375,4025840000,0.4850385958537151
2010-09-29,1144.72998046875,1148.6300048828125,1140.260009765625,1146.75,3990280000,-0.25877588476783675
2010-09-30,1141.199951171875,1157.1600341796875,1136.0799560546875,1145.969970703125,4284160000,-0.3083722237648967
2010-10-01,1146.239990234375,1150.300048828125,1139.4200439453125,1143.489990234375,4298910000,0.4416438203773465
2010-10-04,1137.030029296875,1148.1600341796875,1131.8699951171875,1144.9599609375,3604110000,-0.8034932488803492
2010-10-05,1160.75,1162.760009765625,1140.6800537109375,1140.6800537109375,4068840000,2.086134059079603
2010-10-06,1159.969970703125,1162.3299560546875,1154.8499755859375,1159.81005859375,4073160000,-0.06720045633211713
2010-10-07,1158.06005859375,1163.8699951171875,1151.4100341796875,1161.5699462890625,3910550000,-0.16465185803191673
2010-10-08,1165.1500244140625,1167.72998046875,1155.5799560546875,1158.3599853515625,3871420000,0.612227817348443
2010-10-11,1165.3199462890625,1168.6800537109375,1162.02001953125,1165.3199462890625,2505900000,0.014583690635494584
2010-10-12,1169.77001953125,1172.5799560546875,1155.7099609375,1164.280029296875,4076170000,0.3818756605307172
2010-10-13,1178.0999755859375,1184.3800048828125,1171.3199462890625,1171.3199462890625,4969410000,0.7121020299379444
2010-10-14,1173.81005859375,1178.8900146484375,1166.7099609375,1177.8199462890625,4969410000,-0.36413861990395313
2010-10-15,1176.18994140625,1181.199951171875,1167.1199951171875,1177.469970703125,5724910000,0.2027485447987365
2010-10-18,1184.7099609375,1185.530029296875,1174.550048828125,1176.8299560546875,4450050000,0.7243744595420987
2010-10-19,1165.9000244140625,1178.6400146484375,1159.7099609375,1178.6400146484375,5600120000,-1.5877250249970554
2010-10-20,1178.1700439453125,1182.93994140625,1166.739990234375,1166.739990234375,5027880000,1.052407519882892
2010-10-21,1180.260009765625,1189.4300537109375,1171.1700439453125,1179.8199462890625,4625470000,0.17739084702186325
2010-10-22,1183.0799560546875,1183.9300537109375,1178.989990234375,1180.52001953125,3177890000,0.23892585241640507
2010-10-25,1185.6199951171875,1196.1400146484375,1184.739990234375,1184.739990234375,4221380000,0.2146971596890701
2010-10-26,1185.6400146484375,1187.1099853515625,1177.719970703125,1184.8800048828125,4203680000,0.001688528477283846
2010-10-27,1182.449951171875,1183.8399658203125,1171.699951171875,1183.8399658203125,4335670000,-0.2690583513671685
2010-10-28,1183.780029296875,1189.530029296875,1177.0999755859375,1184.469970703125,4283460000,0.11248494058304637
2010-10-29,1183.260009765625,1185.4599609375,1179.699951171875,1183.8699951171875,3537880000,-0.04392872986367369
2010-11-01,1184.3800048828125,1195.81005859375,1177.6500244140625,1185.7099609375,4129180000,0.09465333975153811
2010-11-02,1193.5699462890625,1195.8800048828125,1187.8599853515625,1187.8599853515625,3866200000,0.7759284493458862
2010-11-03,1197.9599609375,1198.300048828125,1183.56005859375,1193.7900390625,4665480000,0.3678053944041082
2010-11-04,1221.06005859375,1221.25,1198.3399658203125,1198.3399658203125,5695470000,1.928286287479275
2010-11-05,1225.8499755859375,1227.0799560546875,1220.2900390625,1221.199951171875,5637460000,0.392275298702649
2010-11-08,1223.25,1224.5699462890625,1217.550048828125,1223.239990234375,3937230000,-0.21209574072836856
2010-11-09,1213.4000244140625,1226.8399658203125,1208.93994140625,1223.5899658203125,4848040000,-0.8052299681943542
2010-11-10,1218.7099609375,1218.75,1204.3299560546875,1213.1400146484375,4561300000,0.4376080778473401
2010-11-11,1213.5400390625,1215.449951171875,1204.489990234375,1213.0400390625,3931120000,-0.4242126544221403
2010-11-12,1199.2099609375,1210.5,1194.0799560546875,1209.0699462890625,4213620000,-1.1808492232419865
2010-11-15,1197.75,1207.4300537109375,1197.1500244140625,1200.43994140625,3503370000,-0.12174356326716262
2010-11-16,1178.3399658203125,1194.7900390625,1173.0,1194.7900390625,5116380000,-1.6205413633636034
2010-11-17,1178.5899658203125,1183.56005859375,1175.8199462890625,1178.3299560546875,3904780000,0.021216287934855416
2010-11-18,1196.68994140625,1200.2900390625,1183.75,1183.75,4687260000,1.5357313493959523
2010-11-19,1199.72998046875,1199.969970703125,1189.43994140625,1196.1199951171875,3675390000,0.2540373205550228
2010-11-22,1197.8399658203125,1198.93994140625,1184.5799560546875,1198.0699462890625,3689500000,-0.15753666901773267
2010-11-23,1180.72998046875,1192.510009765625,1176.9100341796875,1192.510009765625,4133070000,-1.4284032792181156
2010-11-24,1198.3499755859375,1198.6199951171875,1183.699951171875,1183.699951171875,3384250000,1.4922967493543604
2010-11-26,1189.4000244140625,1194.1600341796875,1186.9300537109375,1194.1600341796875,1613820000,-0.7468562068020934
2010-11-29,1187.760009765625,1190.3399658203125,1173.6400146484375,1189.0799560546875,3673450000,-0.1378858764733426
2010-11-30,1180.550048828125,1187.4000244140625,1174.1400146484375,1182.9599609375,4284700000,-0.6070216944686235
2010-12-01,1206.0699462890625,1207.6099853515625,1186.5999755859375,1186.5999755859375,4548110000,2.161695515261708
2010-12-02,1221.530029296875,1221.8900146484375,1206.81005859375,1206.81005859375,4970800000,1.2818562518186694
2010-12-03,1224.7099609375,1225.5699462890625,1216.8199462890625,1219.9300537109375,3735780000,0.26032365675492386
2010-12-06,1223.1199951171875,1225.800048828125,1220.6700439453125,1223.8699951171875,3527370000,-0.1298238661417761
