Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction,MA5,MA10,MA5_Capacity,BR5,BR10,High-Low,Open-Close,EMA5,EMA10,K,D,MACD,MACD_signal,MACD_hist,RSI14,STD20,ADX,RSI,DJI,NASDAQ,SOX,SPX,ADR,twclose,twopen,Movement,rate
2014-05-09,23287585,2785144700,120.0,120.0,119.0,120.0,0.5,6405,118.6,118.75,28614671.6,1.1804384485666153,1.0526315789473684,1.0,0.0,119.14427803542864,119.137534638498,47.61904761904762,37.3015873015873,0.5148298411227046,0.8823694278354995,-0.3675395867127949,55.37972106292102,1.5933661818489695,16.27556648909593,55.37972106292102,16583.34,4071.87,576.0,1878.5,20.41,8889.69,8893.72,1,0.0
2014-05-12,37048901,4390300238,119.5,120.0,117.5,118.5,-1.5,6664,118.9,118.75,30246886.2,-0.3364171572750258,-0.2105263157894736,2.5,1.0,118.92951869028576,119.0216192496802,47.61904761904761,44.44444444444444,0.4230247587116622,0.7905004940107321,-0.3674757352990698,49.723020057666005,1.627073575791498,15.726599309322635,49.723020057666005,16695.47,4143.86,586.5,1896.7,20.59,8808.61,8865.61,0,0.8438818565400741
2014-05-13,24046010,2894574200,120.0,121.0,119.5,120.5,2.0,7767,119.4,118.9,29551036.8,0.9212730318257908,1.3456686291000792,1.5,-0.5,119.45301246019052,119.29041574973832,52.38095238095238,49.2063492063492,0.5058210644156844,0.7335646080917226,-0.2277435436760382,56.153854133029206,1.627073575791498,14.624755339724407,56.15385413302919,16715.44,4130.16,581.9,1897.5,20.64,8817.94,8842.05,1,-0.4149377593360981
2014-05-14,32903344,3991162751,121.0,122.0,120.5,122.0,1.5,9719,120.1,119.05,29476393.0,1.5820149875104126,2.4779504409911826,1.5,-1.0,120.30200830679368,119.78306743160408,66.66666666666666,55.55555555555554,0.6845837419397469,0.7237684348613276,-0.0391846929215806,60.259464947458255,1.5884037005043088,14.178649022041627,60.25946494745825,16613.97,4100.63,576.8,1888.5,20.58,8875.16,8852.92,1,-0.8196721311475419
2014-05-15,16813508,2040805195,121.0,122.0,120.5,122.0,0.0,5040,120.6,119.4,26819869.6,1.1608623548922103,2.1775544388609664,1.5,-1.0,120.86800553786247,120.18614608040332,88.09523809523809,69.04761904761904,0.8168384466444678,0.7423824372179556,0.0744560094265122,60.259464947458255,1.6405631253954684,13.764407441336186,60.259464947458255,16446.81,4069.29,570.0,1870.8,20.66,8880.65,8857.12,1,-0.8196721311475419
2014-05-16,28679719,3497688718,122.0,123.0,121.0,122.0,0.0,7047,121.0,119.8,27898296.4,0.8264462809917356,1.836393989983308,2.0,0.0,121.24533702524168,120.51593770214818,95.23809523809524,83.33333333333331,0.9111481047847008,0.7761355707313047,0.135012534053396,60.259464947458255,1.7050621226487712,13.941922641648688,60.25946494745826,16491.31,4090.59,576.0,1877.9,20.77,8888.45,8901.54,1,0.0
2014-05-19,20829956,2524459168,122.0,122.5,121.0,121.0,-1.0,5325,121.5,120.2,24654507.4,-0.411522633744856,0.6655574043261208,1.5,1.0,121.16355801682778,120.60394902903032,85.71428571428571,89.68253968253967,0.8948819041277858,0.7998848374106009,0.0949970667171848,55.9010450151755,1.5750939821540406,14.106758184796012,55.90104501517551,16511.86,4125.81,582.0,1885.1,20.66,8899.9,8922.08,0,0.8264462809917328
2014-05-20,25402168,3088614323,122.0,122.0,121.0,121.0,0.0,7109,121.6,120.5,24925739.0,-0.4934210526315743,0.4149377593360996,1.0,1.0,121.1090386778852,120.67595829647934,76.19047619047619,85.71428571428571,0.8719396454464032,0.8142957990177615,0.0576438464286417,55.9010450151755,1.552586975269268,14.25981976057567,55.90104501517551,16374.31,4096.89,578.6,1872.8,20.51,8887.79,8894.16,1,0.8264462809917328
2014-05-21,24218702,2935442563,122.0,122.0,120.5,120.5,-0.5,6337,121.3,120.7,23188810.6,-0.6595218466611683,-0.1657000828500437,1.5,1.5,120.90602578525682,120.64396587893764,69.04761904761905,76.98412698412697,0.8041422673291407,0.8122650926800374,-0.0081228253508967,53.65085188645629,1.5139700337669202,13.979188297359205,53.65085188645629,16533.06,4131.54,581.8,1888.0,20.5,8862.42,8899.82,0,1.2448132780082943
2014-05-22,26336625,3198768892,121.5,122.0,121.0,122.0,1.5,5227,121.3,120.95,25093434.0,0.5770816158285267,0.8681273253410476,1.0,-0.5,121.27068385683788,120.8905175373126,73.80952380952381,73.01587301587301,0.8615187686067287,0.8221158278653757,0.0394029407413529,58.984820133538,1.5694450913374258,13.718601938658203,58.98482013353801,16543.08,4154.34,584.3,1892.5,20.64,8969.63,8960.79,1,-0.4098360655737654
2014-05-23,31778175,3866486107,121.0,122.5,121.0,122.0,0.0,6260,121.3,121.15,25713125.2,0.5770816158285267,0.7016095749071352,1.5,-1.0,121.51378923789191,121.09224162143758,78.2051282051282,73.68742368742369,0.8966539901933714,0.837023460330975,0.0596305298623964,58.98482013353799,1.6214029013195137,13.8337363048964,58.98482013353801,16606.27,4185.81,589.9,1900.5,20.66,9008.22,9040.49,1,-0.8196721311475419
2014-05-26,19854258,2439783565,123.0,123.5,122.0,123.0,1.0,7319,121.7,121.6,25517985.6,1.0682004930156097,1.151315789473689,1.5,0.0,122.0091928252613,121.4391067811762,87.33211233211233,79.78225478225478,0.993735386135114,0.8683658454918028,0.1253695406433113,62.33610969414854,1.7188965248507857,14.589051414517872,62.33610969414856,16606.27,4185.81,589.9,1900.5,20.66,9036.12,9045.08,1,0.0
2014-05-27,18301066,2259936878,122.5,124.0,122.5,123.5,0.5,6092,122.2,121.9,24097765.2,1.0638297872340403,1.3125512715340395,1.5,-1.0,122.5061285501742,121.81381463914416,89.52991452991452,85.02238502238501,1.0983577289825064,0.9143642221899436,0.1839935067925627,63.923369396925885,1.846761033749525,15.58511118957937,63.9233693969259,16675.5,4237.07,597.1,1911.9,20.89,9055.29,9072.04,1,-0.8097165991902799
2014-05-28,37799997,4658742565,124.0,124.0,122.5,124.0,0.5,8443,122.9,122.1,26814024.2,0.8950366151342507,1.5561015561015608,1.5,0.0,123.00408570011614,122.21130288657248,94.65811965811966,90.5067155067155,1.207695943703598,0.9730305664926746,0.2346653772109235,65.48960615859824,2.014911516925425,16.51002383785076,65.48960615859825,16633.18,4225.07,597.7,1909.8,20.86,9121.71,9123.46,1,0.0
2014-05-29,43079080,5267063156,123.5,124.0,121.5,122.0,-2.0,9131,122.9,122.1,30162515.2,-0.73230268510985,-0.0819000819000772,2.5,1.5,122.66939046674408,122.17288417992292,87.17948717948715,90.45584045584044,1.1200527108645275,1.0024349953670453,0.1176177154974822,55.17168177203143,1.9768395829778755,16.337186634538597,55.17168177203144,16698.74,4247.95,599.0,1920.0,20.7,9109.0,9130.66,0,1.2295081967213184
2014-05-30,69113681,8318164317,122.0,122.5,119.5,119.5,-2.5,10342,122.4,121.85,37629616.4,-2.3692810457516384,-1.928600738613044,3.0,2.5,121.6129269778294,121.68690523811875,56.4102564102564,79.4159544159544,0.8391920274622464,0.9697864017860856,-0.1305943743238391,45.51791102583132,1.893722316104536,15.751829632958968,45.51791102583132,16717.17,4242.62,599.6,1923.6,20.56,9075.91,9106.61,0,2.092050209205021
2014-06-03,40522053,4915125996,120.0,122.5,120.0,122.5,3.0,10640,122.3,122.0,41763175.4,0.163532297628784,0.4098360655737705,2.5,-2.5,121.9086179852196,121.83474064936988,45.299145299145295,62.96296296296295,0.8488972808939224,0.945608577607653,-0.0967112967137306,55.56559670240165,1.698296359974229,15.208283845777885,55.565596702401656,16722.34,4234.08,608.4,1924.2,21.24,9123.46,9135.01,1,-2.0408163265306145
2014-06-04,33486050,4136552150,123.5,124.0,123.0,123.5,1.0,8162,122.3,122.25,44800172.2,0.9811937857726925,1.0224948875255624,1.0,0.0,122.43907865681308,122.13751507675715,51.85185185185185,51.18708452041785,0.9265991486151108,0.9418066918091448,-0.0152075431940338,58.32461951586273,1.6130634470461362,14.659925901497754,58.324619515862736,16737.53,4251.64,611.1,1927.9,21.1,9119.96,9127.56,1,0.0
2014-06-05,19558349,2397329714,123.0,123.5,121.5,123.0,-0.5,4842,122.1,122.5,41151842.6,0.7371007371007419,0.4081632653061224,2.0,0.0,122.6260524378754,122.29433051734676,77.77777777777777,58.30959164292497,0.9370311059623048,0.9408515746397768,-0.0038204686774718,56.43767243197129,1.5008769366384205,14.11182495868344,56.4376724319713,16836.11,4296.23,614.3,1940.5,21.2,9140.72,9167.83,0,0.0
2014-06-06,19282324,2364596528,123.5,123.5,122.0,122.5,-0.5,4910,122.2,122.55,36392491.4,0.2454991816693921,-0.0407996736026088,1.5,1.0,122.5840349585836,122.33172496873826,77.77777777777777,69.1358024691358,0.8946398348700768,0.9316092266858368,-0.0369693918157599,54.53752239403078,1.4281014264386946,13.602874083213004,54.5375223940308,16924.28,4321.4,617.2,1949.4,21.09,9134.46,9153.93,0,0.8163265306122547
2014-06-09,19730824,2424539886,122.5,123.5,122.5,123.0,0.5,5157,122.9,122.65,26515920.0,0.0813669650122004,0.285364859355886,1.0,-0.5,122.72268997238908,122.45322951987674,74.07407407407408,76.5432098765432,0.8911180146710933,0.923510984282888,-0.0323929696117948,56.128223928135135,1.3917047478717646,13.130276841704738,56.12822392813515,16943.1,4336.24,618.4,1951.3,21.21,9162.74,9181.9,1,-0.406504065040647
2014-06-10,26661384,3298134327,123.0,124.5,122.5,124.5,1.5,6557,123.3,122.8,23743786.2,0.9732360097323624,1.384364820846908,2.0,-1.5,123.3151266482594,122.82536960717188,81.48148148148147,77.77777777777777,0.9978616824391792,0.9383811239141464,0.0594805585250328,60.58391455369702,1.260743306226953,12.465620776321192,60.58391455369704,16945.92,4338.0,620.3,1950.8,21.3,9222.37,9218.5,1,-1.2048192771084376
2014-06-11,27990426,3479529424,124.0,125.0,123.5,125.0,0.5,6589,123.6,122.95,22644661.4,1.1326860841423994,1.667344448962991,1.5,-1.0,123.8767510988396,123.22075695132244,92.59259259259258,82.71604938271604,1.1100071579561757,0.9727063307225524,0.1373008272336233,61.970399023861816,1.3404143114355545,12.202958009747498,61.97039902386182,16843.88,4331.93,623.5,1943.9,21.13,9229.8,9209.99,1,-0.8000000000000007
2014-06-12,22300962,2755883265,124.0,124.0,123.0,123.5,-1.5,5812,123.7,122.9,23193184.0,-0.161681487469687,0.4882017900732256,1.0,0.5,123.7511673992264,123.27152841471836,90.9090909090909,88.32772166105498,1.0655626483702747,0.9912775942520968,0.0742850541181778,55.6464949823471,1.3572417850712266,11.549933971887256,55.64649498234709,16734.19,4297.63,621.4,1930.1,21.11,9204.65,9192.73,0,0.4048582995951344
2014-06-13,17197521,2117623583,123.0,123.5,122.5,123.0,-0.5,4424,123.8,123.0,22776223.4,-0.6462035541195453,0.0,1.0,0.0,123.50077826615096,123.22215961204228,78.78787878787878,87.42985409652076,0.9787122474312326,0.988764524887924,-0.0100522774566913,53.680069572420166,1.356271980170623,10.901322874845906,53.680069572420166,16775.74,4310.65,627.5,1936.2,21.09,9196.39,9196.23,0,0.0
2014-06-16,13737288,1691353424,122.5,124.0,122.5,124.0,1.0,5010,124.0,123.45,21577516.2,0.0,0.4455245038477093,1.5,-1.5,123.6671855107673,123.3635851371255,72.72727272727272,80.8080808080808,0.9792857253572578,0.9868687649817908,-0.0075830396245329,56.95622638203918,1.3869694338779404,10.346112200065312,56.95622638203919,16781.01,4321.1,630.9,1937.8,21.21,9202.93,9223.02,1,-1.2096774193548376
2014-06-17,20568681,2557854737,124.0,125.0,123.0,125.0,1.0,6971,124.1,123.7,20358975.6,0.7252215954875147,1.0509296685529483,2.0,-1.0,124.11145700717822,123.66111511219358,81.81818181818181,77.77777777777777,1.0483471599106051,0.9991644439675538,0.0491827159430515,60.0027959472198,1.4244112357063023,10.558997297961714,60.0027959472198,16808.49,4337.23,635.5,1942.0,21.26,9240.6,9257.65,1,-0.8000000000000007
2014-06-18,38103408,4778941290,125.0,126.5,124.0,125.5,0.5,8642,124.2,123.9,22381572.0,1.046698872785827,1.2913640032284055,2.5,-0.5,124.57430467145215,123.99545781906748,89.17748917748916,81.24098124098123,1.130394185159986,1.0254103922060402,0.1049837929539456,61.4711848769275,1.4714386086183102,11.65648541321124,61.47118487692751,16906.62,4362.84,633.2,1957.0,21.35,9279.93,9288.69,1,-0.3984063745019917
2014-06-19,25211563,3163386515,124.5,126.0,124.5,126.0,0.5,5043,124.7,124.2,22963692.2,1.0425020048115454,1.4492753623188384,1.5,-1.5,125.04953644763478,124.35992003378246,92.85714285714285,87.95093795093794,1.221680097419096,1.0646643332486514,0.1570157641704446,62.93653748164164,1.478797520030474,12.67558152022866,62.93653748164165,16921.46,4359.33,634.0,1959.5,21.69,9316.81,9330.35,1,-1.1904761904761862
2014-06-20,31589978,3951298152,126.5,127.0,124.0,124.5,-1.5,5267,125.0,124.4,25842183.6,-0.4,0.0803858520900275,3.0,2.0,124.86635763175651,124.38538911854928,80.95238095238095,87.66233766233765,1.159619999076,1.0836554664141211,0.0759645326618787,56.049475687242,1.4642673756365334,14.156411761349336,56.049475687242,16947.08,4368.04,635.4,1962.9,21.15,9273.79,9293.06,0,1.6064257028112428
2014-06-23,25147462,3108562826,125.0,125.5,123.0,123.0,-1.5,6320,124.8,124.4,28124218.4,-1.44230769230769,-1.125401929260455,2.5,2.0,124.24423842117103,124.13350018790396,61.47186147186147,78.42712842712842,0.9781242525214252,1.062549223635582,-0.0844249711141567,50.14059403191071,1.4278710689200012,14.596484516979515,50.1405940319107,16937.26,4368.68,633.1,1962.6,20.85,9228.35,9232.35,0,1.6260162601626105
2014-06-24,36234466,4451530440,123.0,123.5,122.0,123.0,0.0,8507,124.4,124.25,31257375.4,-1.125401929260455,-1.0060362173038229,1.5,0.0,123.8294922807807,123.92740924464869,39.61038961038961,60.67821067821068,0.8247800151635971,1.0149953819411852,-0.1902153667775881,50.14059403191071,1.4278710689200012,14.18380065930445,50.1405940319107,16818.13,4350.35,628.5,1950.0,20.78,9246.2,9250.13,1,0.0
2014-06-25,31028964,3835858072,123.0,124.5,123.0,123.5,0.5,7395,124.0,124.1,29842486.6,-0.4032258064516129,-0.4834810636583355,1.5,-0.5,123.71966152052048,123.84969847289436,28.18181818181818,43.088023088023085,0.7351253560922117,0.9590213767713904,-0.2238960206791788,52.093046213769824,1.4278710689200012,14.40835260905419,52.09304621376982,16867.51,4379.76,630.9,1959.5,21.03,9242.16,9273.36,1,-0.4048582995951455
2014-06-26,33938460,4216435800,124.5,125.0,123.5,124.5,1.0,5578,123.7,124.2,31587866.0,0.6467259498787366,0.2415458937198044,1.5,0.0,123.97977434701366,123.96793511418628,35.75757575757575,34.51659451659451,0.7362776846705685,0.9144726383512264,-0.1781949536806577,55.81936446925062,1.4409426738974518,14.8993859198496,55.819364469250615,16846.13,4379.05,628.3,1957.2,21.02,9320.94,9316.89,1,0.0
2014-06-27,44450355,5576193375,125.0,126.5,124.0,125.5,1.0,9021,123.9,124.45,34159941.4,1.2913640032284055,0.8437123342707891,2.5,-0.5,124.48651623134243,124.2464923661524,50.0,37.97979797979797,0.8085619570932607,0.8932905020996332,-0.0847285450063725,59.2341437638024,1.4552536403939107,16.108085291178163,59.2341437638024,16851.84,4397.93,629.3,1961.0,21.28,9306.83,9332.44,1,-0.3984063745019917
2014-06-30,38191504,4827284804,126.0,127.0,125.0,126.5,1.0,7469,124.6,124.7,36768749.8,1.52487961476726,1.4434643143544483,2.0,-0.5,125.15767748756164,124.65622102685197,70.0,51.91919191919192,0.935752632557282,0.9017829281911632,0.0339697043661189,62.36662535816434,1.2060701733907393,17.453756304543937,62.36662535816433,16826.6,4408.18,635.9,1960.2,21.39,9393.07,9393.07,1,-0.3952569169960451
2014-07-01,33022537,4220113199,126.5,128.5,126.0,128.0,1.5,7806,125.6,125.0,36126364.0,1.910828025477712,2.4,2.5,-1.5,126.1051183250411,125.2641808401516,84.10256410256409,68.03418803418802,1.1443977186609118,0.9503058862851128,0.1940918323757988,66.52214658585687,1.433618902595638,19.30285976847415,66.52214658585686,16956.07,4458.65,644.7,1973.3,21.97,9441.92,9482.0,1,-1.171875
2014-07-02,51623745,6784671858,129.5,132.5,129.0,132.5,4.5,13133,127.4,125.7,40245320.2,4.003139717425428,5.409705648369131,3.5,-3.0,128.23674555002742,126.5797843237604,94.10256410256407,82.73504273504273,1.653798880495259,1.0910044851271423,0.5627943953681167,75.32488004570835,2.3021728866409337,22.114065508885,75.32488004570837,16976.24,4457.73,645.8,1974.6,22.38,9484.96,9468.78,1,-2.264150943396226
2014-07-03,41188579,5481357096,131.5,135.0,130.5,134.5,2.0,12822,129.4,126.55,41695344.0,3.9412673879443534,6.282101935993681,4.5,-3.0,130.32449703335163,128.01982353762213,96.15384615384612,91.45299145299144,2.1935998035222184,1.3115235488061576,0.8820762547160608,78.08316963356359,3.1198642008208344,25.17909345912496,78.0831696335636,17068.26,4485.93,650.5,1985.4,22.71,9526.23,9525.93,1,-2.2304832713754608
2014-07-04,44516194,5982542686,133.5,136.0,132.0,135.0,0.5,13513,131.3,127.6,41708511.8,2.817974105102809,5.799373040752355,4.0,-1.5,131.88299802223443,129.28894653078174,96.33699633699634,95.53113553113552,2.631408506138513,1.5755005402726288,1.055907965865884,78.72350195995026,3.709873029460865,28.1805722488562,78.72350195995026,17068.26,4485.93,650.5,1985.4,22.71,9510.05,9497.27,1,-1.1111111111111072
2014-07-07,32207808,4359167895,134.5,136.0,132.5,136.0,1.0,10456,133.2,128.9,40511772.6,2.102102102102111,5.508145849495729,3.5,-1.5,133.25533201482295,130.5091380706396,96.33699633699634,96.27594627594628,3.0242055408819226,1.8652415403944875,1.158964000487435,79.98311965531802,4.255337206006853,30.967659696463784,79.98311965531803,17024.21,4451.53,646.1,1977.7,22.67,9520.2,9515.18,1,-1.1029411764705843
2014-07-08,36299510,4898844484,135.5,136.0,134.0,134.5,-1.5,7852,134.5,130.05,41167167.2,0.0,3.421760861207219,2.0,1.0,133.6702213432153,131.2347493305233,94.04761904761904,95.57387057387056,3.177830504958578,2.127759333307306,1.0500711716512725,73.00164458149916,4.56560366677718,33.555669469242254,73.00164458149918,16906.62,4391.46,642.6,1963.7,22.57,9530.98,9510.0,0,0.743494423791824
2014-07-09,39336800,5286821200,133.5,135.0,133.5,134.0,-0.5,10775,134.8,131.1,38709778.2,-0.5934718100890292,2.2120518688024453,1.5,-0.5,133.78014756214355,131.73752217951906,91.66666666666666,94.017094017094,3.22209131151483,2.346625728948811,0.8754655825660196,70.78372549721148,4.78099307015038,35.51229675025134,70.78372549721148,16985.61,4419.03,646.6,1972.8,22.42,9489.98,9512.89,0,-0.3731343283582045
2014-07-10,51132233,6904690475,134.5,136.0,134.5,134.5,0.5,9008,134.8,132.1,40698509.0,-0.2225519287833912,1.816805450416356,1.5,0.0,134.02009837476237,132.23979087415196,88.09523809523809,91.26984126984128,3.2599356321898085,2.5292877095970105,0.730647922592798,71.70936201237589,4.915335829398962,37.53705139770783,71.70936201237589,16915.07,4396.2,643.5,1964.7,22.95,9565.12,9561.71,1,0.0
2014-07-11,43513681,5946107116,136.0,138.0,135.5,136.5,2.0,11824,135.1,133.2,40498006.4,1.0362694300518176,2.4774774774774864,2.5,-0.5,134.84673224984158,133.01437435157888,88.54166666666666,89.4345238095238,3.411979636910189,2.7058260950596464,0.7061535418505427,75.10672777267428,5.094566248773435,39.77424926857096,75.10672777267428,16943.81,4415.49,643.9,1967.6,22.81,9495.84,9497.81,1,-0.366300366300365
2014-07-14,46818367,6256723781,134.5,134.5,132.5,132.5,0.0,14589,134.4,133.8,43420118.2,-1.4136904761904805,-0.971599402092684,2.0,2.0,134.06448816656106,132.92085174220088,81.0813492063492,85.90608465608464,3.1731311547177654,2.79928710699127,0.3738440477264952,59.67239916642115,5.024937810558796,39.64889562586074,59.67239916642114,17055.42,4440.42,646.1,1977.1,22.66,9520.3,9558.42,0,1.5094339622641506
2014-07-15,37976398,5061898434,133.0,134.0,132.5,133.0,0.5,8483,134.1,134.3,43755495.8,-0.8202833706189369,-0.9679821295606936,1.5,0.0,133.70965877770738,132.93524233452797,73.15852490421456,80.9271802590768,2.9897241540859056,2.8373745164101973,0.1523496376757083,60.757962451507744,4.9870885927124124,39.53249581477268,60.757962451507744,17060.68,4416.39,644.4,1973.3,22.47,9569.17,9570.33,1,0.0
2014-07-16,42072768,5539818008,133.0,133.5,130.0,130.5,-2.5,10001,133.4,134.1,44302689.4,-2.173913043478265,-2.684563758389257,3.5,2.5,132.6397725184716,132.49247100097742,58.426382047071705,70.88875205254516,2.6125280806098203,2.7924052292501225,-0.1798771486403021,53.06620657749553,4.892529213530199,37.94537684857829,53.06620657749552,17138.2,4425.97,651.8,1981.6,20.93,9484.73,9420.11,0,1.9157088122605304
2014-07-17,138665459,17243062335,125.0,125.5,123.0,124.5,-6.0,34866,131.4,133.1,61809334.6,-5.251141552511419,-6.461307287753565,2.5,0.5,129.9265150123144,131.03929445534516,40.64860426929393,57.41117040686006,1.8085992130076527,2.595644026001629,-0.7870448129939756,39.98346770930629,4.966400263664886,36.60838556761168,39.98346770930628,16976.81,4363.45,635.3,1958.1,20.2,9408.24,9335.38,0,0.4016064257028162
2014-07-18,97366229,11985660029,121.5,124.0,121.5,123.5,-1.0,21786,128.8,131.95,72579844.2,-4.1149068322981455,-6.4039408866995,2.5,-2.0,127.78434334154296,129.6685136452824,22.84992784992785,40.64163805543116,1.0783575165899038,2.292186724119284,-1.21382920752938,38.2891689123714,5.027490218262004,35.753789796981515,38.28916891237139,17100.18,4432.15,643.4,1978.2,20.48,9400.97,9453.78,0,-1.619433198380571
2014-07-21,58994337,7298292910,124.0,124.5,122.5,123.5,0.0,15070,127.0,130.7,75015038.2,-2.755905511811024,-5.508798775822486,2.0,0.5,126.35622889436198,128.5469657097765,11.414141414141412,24.970891177787728,0.4939418568143026,1.932537750658288,-1.4385958938439851,38.2891689123714,4.993153206877565,34.7509530329713,38.28916891237139,17051.73,4424.7,645.0,1973.6,20.43,9440.97,9453.23,1,0.4048582995951344
2014-07-22,53307488,6611629704,123.5,125.0,122.5,124.5,1.0,12061,125.3,129.7,78081256.2,-0.6384676775738206,-4.009252120277555,2.5,-1.0,125.73748592957466,127.8111537625444,14.14141414141414,16.135161135161134,0.1102094526389407,1.5680720910544184,-1.4578626384154776,41.17988082470668,4.895956978653445,33.605097031337706,41.179880824706665,17113.54,4456.02,649.4,1983.5,20.71,9499.36,9453.23,1,-0.8032128514056214
2014-07-24,66041379,8233198975,124.5,125.0,124.0,125.0,0.5,12534,124.2,128.8,82874978.4,0.6441223832528157,-2.95031055900622,1.0,-0.5,125.49165728638312,127.3000348966272,17.17171717171717,14.24242424242424,-0.1518055016595667,1.2240965725116215,-1.3759020741711885,42.62700443897852,4.803781405253254,32.54108788696365,42.62700443897851,17083.8,4472.11,629.1,1988.0,20.89,9527.54,9519.99,1,-0.4000000000000003
2014-07-25,31609284,3901955314,124.5,125.0,122.5,123.0,-2.0,11359,123.9,127.65,61463743.4,-0.7263922518159852,-3.642773207990604,2.5,1.5,124.66110485758875,126.5182103699677,16.161616161616163,15.824915824915823,-0.5149020555782471,0.8762968468936478,-1.391198902471895,38.54228813512283,4.904012857369608,32.01241814913037,38.54228813512282,16960.57,4449.56,616.6,1978.3,20.35,9439.29,9415.9,0,1.2195121951219523
2014-07-28,43514580,5296514760,122.0,122.5,121.0,121.5,-1.5,13121,123.5,126.15,50693413.6,-1.6194331983805668,-3.68608799048752,1.5,0.5,123.60740323839252,125.60580848451905,11.081402257872844,14.804911863735391,-0.913169702601948,0.5184035369945287,-1.4315732395964766,35.77353113245061,5.166376618908495,31.941288569666213,35.7735311324506,16982.59,4444.91,616.0,1978.9,20.37,9420.18,9457.8,0,0.4115226337448652
2014-07-29,40749556,5009947804,122.5,124.0,122.0,124.0,2.5,11381,123.6,125.3,47044457.4,0.3236245954692602,-1.0375099760574598,2.0,-1.5,123.738268825595,125.31384330551556,9.893048128342247,12.378688849277085,-1.015366067619354,0.2116496160717521,-1.227015683691106,43.108947194734256,5.276312508200578,31.14572807136631,43.10894719473425,16912.11,4442.7,614.4,1970.0,20.54,9391.88,9409.62,1,-1.2096774193548376
2014-07-30,32428969,4031742597,123.5,125.0,123.0,124.5,0.5,7029,123.6,124.45,42868753.6,0.7281553398058299,0.0401767778224163,2.0,-1.0,123.99217921706337,125.16587179542182,13.725490196078432,11.566646860764507,-1.0439772816060042,-0.0394757634637991,-1.004501518142205,44.47483566201928,5.387302322663252,29.94966457735365,44.47483566201927,16880.36,4462.9,620.6,1970.1,20.72,9447.02,9436.04,1,-0.8032128514056214
2014-07-31,44806071,5461570662,124.0,124.0,121.0,121.0,-3.5,13163,122.8,123.5,38621692.0,-1.4657980456026036,-2.0242914979757085,3.0,3.0,122.99478614470893,124.40844055989058,12.745098039215687,12.12121212121212,-1.3336985771043004,-0.2983203261918994,-1.035378250912401,37.65895131199226,5.64381356698916,29.465486588002744,37.658951311992254,16563.3,4369.77,607.5,1930.7,20.0,9315.85,9223.75,0,2.4793388429751984
2014-08-01,61873796,7431852976,120.0,121.0,119.5,120.0,-1.0,13006,122.2,123.05,44674594.4,-1.800327332242228,-2.478667208451846,1.5,0.0,121.9965240964726,123.60690591263771,7.973856209150327,11.48148148148148,-1.625261431672996,-0.5637085472881188,-1.0615528843848772,35.96312293788601,5.802166110939182,29.43532193010524,35.96312293788601,16493.37,4352.64,609.8,1925.2,20.2,9266.51,9280.29,0,0.0
2014-08-04,39730078,4849122094,120.0,123.5,120.0,123.5,3.5,8471,122.6,123.05,43917694.0,0.7340946166394827,0.3657049979683079,3.5,-3.5,122.49768273098177,123.58746847397632,10.306513409961685,10.341822552775898,-1.5559700905895255,-0.7621608559484002,-0.7938092346411253,45.25513550097345,5.647542548940128,28.29539299365189,45.255135500973445,16569.28,4383.89,612.3,1939.0,20.51,9330.19,9316.82,1,-2.8340080971659964
2014-08-05,61536941,7427621354,122.5,122.5,119.5,119.5,-4.0,15190,121.7,122.65,48075171.0,-1.8077239112571923,-2.568283734203021,3.0,3.0,121.49845515398783,122.8442923877988,10.306513409961685,9.528961009691232,-1.8030384690501648,-0.9703363785687532,-0.8327020904814116,38.39770329315588,5.544734344164067,27.39339960208879,38.39770329315587,16429.47,4352.84,605.3,1920.2,19.8,9141.44,9148.36,0,2.510460251046021
2014-08-06,38043400,4574500402,119.0,121.5,119.0,120.5,1.0,9762,120.9,122.25,49198057.2,-0.3308519437551742,-1.4314928425357871,2.5,-1.5,121.16563676932525,122.418057408199,16.887709991158268,12.500245603693878,-1.896291033723898,-1.1555273095997822,-0.7407637241241158,40.81232780594377,5.38632527795939,26.71575580308019,40.812327805943774,16443.34,4355.05,607.7,1920.2,20.04,9143.97,9162.65,1,-1.2448132780082943
2014-08-07,30079734,3630553139,120.5,121.5,119.5,121.5,1.0,8143,121.0,121.9,46252789.8,0.4132231404958678,-0.3281378178835157,2.0,-1.0,121.27709117955015,122.25113787943556,21.58119658119658,16.258473327438843,-1.8679699258902216,-1.29801583285787,-0.5699540930323517,43.209573327519934,5.125016046186458,26.0865151325722,43.20957332751994,16368.27,4334.97,599.4,1909.6,19.91,9131.44,9120.2,1,-0.8230452674897082
2014-08-08,35170150,4226147039,120.5,121.0,119.5,120.5,-1.0,7307,121.1,121.65,40912060.6,-0.4954582989265023,-0.9453349773941682,1.5,0.0,121.0180607863668,121.93274917408364,29.91452991452991,22.794478828961587,-1.9042656969505456,-1.4192658056764054,-0.4849998912741404,41.4036290403387,4.752007885868147,25.502220224243352,41.40362904033872,16553.93,4370.9,606.2,1931.6,19.79,9085.96,9109.83,0,0.0
